http://nl.dbpedia.org/resource/Levertraan	Levertraan	http://nl.dbpedia.org/resource/Categorie:Voedsel_uit_de_zee	
http://nl.dbpedia.org/resource/Maisbrood	Maisbrood	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Maniok	Maniok	http://nl.dbpedia.org/resource/Categorie:Basisvoedsel	
http://nl.dbpedia.org/resource/Mars_(reep)	Mars (reep)	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Matse	Matse	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Mede_(drank)	Mede (drank)	http://nl.dbpedia.org/resource/Categorie:Mythisch_voedsel	
http://nl.dbpedia.org/resource/Mexicaanse_tortilla	Mexicaanse tortilla	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Naan	Naan	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Nectar_(mythologie)	Nectar (mythologie)	http://nl.dbpedia.org/resource/Categorie:Fictief_voedsel	
http://nl.dbpedia.org/resource/Nectar_(mythologie)	Nectar (mythologie)	http://nl.dbpedia.org/resource/Categorie:Mythisch_voedsel	
http://nl.dbpedia.org/resource/Oberländer	Oberländer	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Paasbrood	Paasbrood	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Paneermeel	Paneermeel	http://nl.dbpedia.org/resource/Categorie:Voedselingrediënt	
http://nl.dbpedia.org/resource/Panettone	Panettone	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Pitabroodje	Pitabroodje	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Pizza_margherita	Pizza margherita	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Plooivoetstuifzwam	Plooivoetstuifzwam	http://nl.dbpedia.org/resource/Categorie:Eetbare_paddenstoel	
http://nl.dbpedia.org/resource/Poffert	Poffert	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Praline	Praline	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Quality_Street_(snoep)	Quality Street (snoep)	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Regenboogrussula	Regenboogrussula	http://nl.dbpedia.org/resource/Categorie:Eetbare_paddenstoel	
http://nl.dbpedia.org/resource/Scheepsbeschuit	Scheepsbeschuit	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Simit	Simit	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Sneeuwbal_(snoep)	Sneeuwbal (snoep)	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Strooigoed	Strooigoed	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Stroop	Stroop	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Suikerbrood_(brood)	Suikerbrood (brood)	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Suikerspin	Suikerspin	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Tapioca	Tapioca	http://nl.dbpedia.org/resource/Categorie:Plantaardig_voedsel	
http://nl.dbpedia.org/resource/Tapioca	Tapioca	http://nl.dbpedia.org/resource/Categorie:Basisvoedsel	
http://nl.dbpedia.org/resource/Tarvo	Tarvo	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Tumtum	Tumtum	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Turks_brood	Turks brood	http://nl.dbpedia.org/resource/Categorie:Brood_en_banket	
http://nl.dbpedia.org/resource/Twix	Twix	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Uierboord	Uierboord	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Visolie	Visolie	http://nl.dbpedia.org/resource/Categorie:Voedsel_uit_de_zee	
http://nl.dbpedia.org/resource/Vleeswaren	Vleeswaren	http://nl.dbpedia.org/resource/Categorie:Broodbeleg	
http://nl.dbpedia.org/resource/Wasabi	Wasabi	http://nl.dbpedia.org/resource/Categorie:Condiment	
http://nl.dbpedia.org/resource/Waterijs	Waterijs	http://nl.dbpedia.org/resource/Categorie:Consumptie-ijs	
http://nl.dbpedia.org/resource/Werther's_Original	Werther's Original	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Wycam's_borstbol	Wycam's borstbol	http://nl.dbpedia.org/resource/Categorie:Snoep	
http://nl.dbpedia.org/resource/Xocoatl	Xocoatl	http://nl.dbpedia.org/resource/Categorie:Cacao	
http://nl.dbpedia.org/resource/Zoutjes	Zoutjes	http://nl.dbpedia.org/resource/Categorie:Snack	
